iter	RMSE
2845	0.0003506315816
2846	0.0003493949046
2847	0.0003485164277
2848	0.0003480180107
2849	0.0003474990138
2850	0.0003471841168
2851	0.0003468895827
2852	0.0003452779124
2853	0.0003447218659
2854	0.0003442615154
2855	0.0003431275559
2856	0.0003422036204
2857	0.0003418221226
2858	0.000341671024
2859	0.0003415471034
2860	0.0003408196015
2861	0.0003402881271
2862	0.0003394563227
2863	0.0003388951752
2864	0.0003380801126
2865	0.000337488376
2866	0.0003369535727
2867	0.0003360348902
2868	0.00033507313
2869	0.0003349763864
2870	0.0003336392825
2871	0.0003335090522
2872	0.0003332779227
2873	0.0003318817847
2874	0.0003311412511
2875	0.0003287140236
2876	0.000328271085
2877	0.0003281116522
2878	0.000327202399
2879	0.0003270410099
2880	0.0003266801767
2881	0.0003259943144
2882	0.0003251640349
2883	0.0003244611773
2884	0.0003242351032
2885	0.0003230517126
2886	0.0003220923037
2887	0.0003217776539
2888	0.0003209463176
2889	0.000320374675
2890	0.00031984833
2891	0.0003188900493
2892	0.0003188300356
2893	0.0003181004099
2894	0.0003175526045
2895	0.0003169037864
2896	0.0003166792263
2897	0.0003165515868
2898	0.0003152630683
2899	0.0003148181089
2900	0.0003141842703
2901	0.0003140855286
2902	0.0003137166803
2903	0.0003131255597
2904	0.0003124200333
2905	0.0003119526736
2906	0.0003119037256
2907	0.000311794522
2908	0.0003113411246
2909	0.000309524388
2910	0.0003089417708
2911	0.0003083469762
2912	0.0003074895592
2913	0.0003070300422
2914	0.0003069452729
2915	0.0003065785749
2916	0.0003058904003
2917	0.0003056674603
2918	0.0003053666843
2919	0.0003050164728
2920	0.000304069944
2921	0.0003033539628
2922	0.0003028304637
2923	0.0003009304786
2924	0.0003004702084
2925	0.0003003731481
2926	0.0003002368626
2927	0.0003000186204
2928	0.0002996553849
2929	0.0002982191334
2930	0.0002970503485
2931	0.0002966455116
2932	0.0002958400034
2933	0.000295248737
2934	0.0002949729865
2935	0.0002943371474
2936	0.0002941091428
2937	0.0002938310468
2938	0.0002937696061
2939	0.0002935657215
2940	0.0002931367439
2941	0.0002925190031
2942	0.0002924941644
2943	0.0002919602626
2944	0.0002917645567
2945	0.0002910786189
2946	0.0002909951077
2947	0.0002908322017
2948	0.0002902649385
2949	0.0002899573907
2950	0.0002891285816
2951	0.0002886702035
2952	0.000288446619
2953	0.0002879993658
2954	0.0002872557586
2955	0.0002865194053
2956	0.0002861973703
2957	0.0002854217295
2958	0.0002851363329
2959	0.0002847667259
2960	0.00028391098
2961	0.0002824460873
2962	0.0002823308544
2963	0.0002817516566
2964	0.0002814778157
2965	0.0002809016474
2966	0.0002802343614
2967	0.0002796291697
2968	0.00027926732
2969	0.0002790707314
2970	0.0002780435438
2971	0.0002774983883
2972	0.0002773906386
2973	0.000276912726
2974	0.0002764471266
2975	0.0002760456909
2976	0.0002754849781
2977	0.0002752245971
2978	0.0002746698935
2979	0.0002744818746
2980	0.000274104529
2981	0.0002734940269
2982	0.0002733284248
2983	0.0002730537949
2984	0.0002726337001
2985	0.000272321901
2986	0.0002718273489
2987	0.0002711510236
2988	0.0002705142386
2989	0.0002698738144
2990	0.0002695949517
2991	0.0002690755234
2992	0.0002683734835
2993	0.0002678196289
2994	0.0002675073131
2995	0.0002673509024
2996	0.0002666259462
2997	0.0002663382708
2998	0.0002662468154
2999	0.0002661538335
